1	0.6697623742113615	0.5029836256313324	3e-05
2	0.5200110734959652	0.433399288444519	2.9672214011007087e-05
3	0.4604398867225647	0.386238158454895	2.8703181864639013e-05
4	0.4310491917017886	0.3880245285129547	2.7135254915624213e-05
5	0.40821521262470045	0.3750159242773056	2.5036959095382875e-05
6	0.39240596727120247	0.35770727325439455	2.25e-05
7	0.37838027887093395	0.35771586443662645	1.9635254915624214e-05
8	0.3635796709020514	0.33506110990047455	1.6567926949014805e-05
9	0.35683133580358406	0.32905914144039156	1.3432073050985203e-05
10	0.3452642884585732	0.32141544783592224	1.0364745084375792e-05
11	0.3371349388900556	0.3041361806964874	7.5000000000000044e-06
12	0.3296735808324814	0.3009354201173782	4.963040904617132e-06
13	0.32627434050258836	0.3023026133775711	2.86474508437579e-06
14	0.3216744141086779	0.3008301657295227	1.2968181353609854e-06
15	0.32036184581806787	0.2909709354448318	3.277859889929147e-07
6	0.31805907486765006	0.2952963909435272	0.0
17	0.31652071691638545	0.2837116152381897	3.277859889929147e-07
18	0.3179293965678466	0.29729743371009826	1.296818135360987e-06
19	0.32203001641675044	0.2981738141822815	2.8647450843757865e-06
20	0.3249455999334235	0.3139956949329376	4.9630409046171235e-06
21	0.3303683587731813	0.2965888957929611	7.499999999999994e-06
22	0.33495845569384725	0.30103701473236083	1.0364745084375788e-05
23	0.3417129074443014	0.31301161569595337	1.3432073050985189e-05
24	0.34626467862028826	0.3201704739570618	1.6567926949014798e-05
25	0.3506261776349419	0.32585058535575867	1.9635254915624207e-05
26	0.3543761735908609	0.32704168676376344	2.25e-05
27	0.35733429365358854	0.3189792758274078	2.5036959095382878e-05
28	0.3581916065848501	0.3353288830184937	2.7135254915624213e-05
29	0.36093845571819105	0.3323208111524582	2.8703181864639016e-05
30	0.357015791227943	0.33390152586460115	2.9672214011007087e-05
31	0.3533095197065253	0.3340707767677307	3.0000000000000004e-05
32	0.3505846871857894	0.33411413460731504	2.967221401100709e-05
33	0.34692826494794143	0.31822933378219603	2.8703181864639023e-05
34	0.34572063996064034	0.32619950539588927	2.7135254915624217e-05
35	0.3382031540830512	0.3093383593940735	2.5036959095382878e-05
36	0.3359633564268915	0.3284069032382965	2.250000000000001e-05
37	0.3297601970015074	0.3119775681734085	1.963525491562422e-05
38	0.32121754661811025	0.30167903252601624	1.6567926949014808e-05
39	0.31901535605204734	0.295966567568779	1.3432073050985211e-05
40	0.3127313054242887	0.29209536532878877	1.0364745084375797e-05
41	0.30648685444706364	0.289442270321846	7.500000000000015e-06
42	0.30253569405103986	0.27958490056991575	4.9630409046171456e-06
43	0.30097416260292653	0.2763641791152954	2.864745084375793e-06
44	0.2969164279839867	0.28248839274406434	1.2968181353609926e-06
45	0.2956393584379397	0.27959326411247254	3.277859889929198e-07
46	0.2956060852241516	0.27517912531852723	0.0
47	0.29545893408976104	0.28207250631809233	3.277859889929147e-07
48	0.29470805347994755	0.27518984658241274	1.2968181353609953e-06
49	0.29771252976844187	0.2848318838405609	2.8647450843757996e-06
50	0.3017678100385164	0.28854677320957184	4.963040904617142e-06
